id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
162001,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,Horn of Africa,25/12/2016,Regional Mixed Migration Secretariat,Partially Verified,0.583742454,42.06414373,UNKNOWN
162002,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,2.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.58997877,33.25753209,UNKNOWN
162003,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09905613,32.90518807,UNKNOWN
162346,Excessive_physical_abuse,Horn of Africa,0,3.0,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.39522251,33.52082499,UNKNOWN
162348,Excessive_physical_abuse,Horn of Africa,0,2.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09766186,33.22816435,UNKNOWN
162349,Vehicle_Accident,Horn of Africa,0,2.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.94846531,35.35258179,UNKNOWN
162350,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,0,2.0,Horn of Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,9.353546319,42.8049001,UNKNOWN
162351,Vehicle_Accident,Horn of Africa,0,5.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.53597951,33.29964878,UNKNOWN
162352,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,0,1.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-3.3997441389999996,36.60837138,UNKNOWN
162353,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa,0,1.0,North Africa,21/11/2016,Regional Mixed Migration Secretariat,Partially Verified,32.79269331,12.48773661,UNKNOWN
162354,Shot_or_Stabbed,North Africa,0,1.0,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-0.34996581,42.55590074,UNKNOWN
162355,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,0,1.0,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,3.789839658,42.55364271,UNKNOWN
162356,Excessive_physical_abuse,Horn of Africa,0,4.0,Horn of Africa,03/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.79622665,42.95778839,UNKNOWN
162357,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,1.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,13.14505737,33.92009878,UNKNOWN
162358,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,0,2.0,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.40516559,32.78334658,UNKNOWN
162359,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,1.0,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.53232002,33.31664326,UNKNOWN
162746,Shot_or_Stabbed,Horn of Africa,0,1.0,North Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.65377729,33.99562712,UNKNOWN
162747,Suffocation Excessive_physical_abuse,Horn of Africa,0,4.0,Sub-Saharan Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,-9.30390051,32.76726551,UNKNOWN
162748,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,5.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,20.883446300000003,31.30195728,UNKNOWN
162749,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,0,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09628409,32.90475891,UNKNOWN
162750,Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,2.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.10583493,35.36043637,UNKNOWN
162751,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09028849,32.90750549,UNKNOWN
162752,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,2.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.04493335,35.27155735,UNKNOWN
162753,Harsh_weather_lack_of_adequate_shelter,UNKNOWN,0,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,21.76596205,31.282649699999997,UNKNOWN
162754,"Tekeze River, near Himora, Ethiopia",Horn of Africa,0,1.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.29567286,36.68393967,UNKNOWN
162755,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,0,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.70045129,33.98616085,UNKNOWN
162756,Starvation Dehydration,Horn of Africa,0,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.17872723,23.31395911,UNKNOWN
162757,Suffocation Vehicle_Accident,Horn of Africa,0,3.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.73132563,33.97929439,UNKNOWN
162758,Vehicle_Accident,Horn of Africa,0,2.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.73567522,33.98465292,UNKNOWN
162759,Sickness_and_lack_of_access_to_medicines Suffocation Vehicle_Accident,Horn of Africa,0,3.0,North Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.5944125,32.53737588,UNKNOWN
162760,Starvation Dehydration Other,Horn of Africa,0,1.0,Horn of Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,11.31027865,42.92943747,UNKNOWN
162761,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,6.0,Horn of Africa,24/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.43802643,39.62027266,UNKNOWN
162762,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,0,2.0,North Africa,30/12/2016,Regional Mixed Migration Secretariat,Partially Verified,31.74446409,13.99872354,UNKNOWN
162763,Vehicle_Accident,UNKNOWN,0,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.71180924,33.98616085,UNKNOWN
163146,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.09973092,33.22503153,UNKNOWN
163147,Shot_or_Stabbed,Horn of Africa,0,2.0,Horn of Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.78138763,39.25666989,UNKNOWN
163148,Vehicle_Accident,Horn of Africa,0,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.02157711,33.98298936,UNKNOWN
163149,Vehicle_Accident,Horn of Africa,0,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.15193607,30.94530145,UNKNOWN
163150,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,0,3.0,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.06598658,35.22008737,UNKNOWN
163151,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,3.0,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.096545000000003,32.90681885,UNKNOWN
163153,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09289613,32.90759133,UNKNOWN
163154,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,0,3.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.9120931,36.21253171,UNKNOWN
163155,Other,Horn of Africa,0,1.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,1.5381180980000002,42.5721666,UNKNOWN
163156,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse,Horn of Africa,0,5.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,30.76935128,20.48298003,UNKNOWN
163157,Dehydration Vehicle_Accident Excessive_physical_abuse,Horn of Africa,0,3.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.65586711,20.42953156,UNKNOWN
163158,Vehicle_Accident,Horn of Africa,0,2.0,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.3184295,36.63731849,UNKNOWN
163159,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,0,32.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,32.75708047,13.20257201,UNKNOWN
163160,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,9.342515104,42.80393491,UNKNOWN
163161,Excessive_physical_abuse,Horn of Africa,0,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.02798191,33.99118326,UNKNOWN
163162,Vehicle_Accident,Horn of Africa,0,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.33748455,31.439598600000004,UNKNOWN
163163,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,2.0,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.71779119,29.38431098,UNKNOWN
163164,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,1.0,North Africa,21/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09733008,32.90372894,UNKNOWN
163165,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,1.0,North Africa,22/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.7687862,31.28213471,UNKNOWN
163166,Excessive_physical_abuse,Horn of Africa,0,1.0,North Africa,07/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.23469991,36.50279726,UNKNOWN
163167,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,5.0,North Africa,08/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09395625,32.92836235,UNKNOWN
163168,Starvation,Horn of Africa,0,3.0,North Africa,09/02/2017,Regional Mixed Migration Secretariat,Partially Verified,26.41790759,20.4523813,UNKNOWN
163169,Shot_or_Stabbed,Horn of Africa,0,1.0,Horn of Africa,10/02/2017,Regional Mixed Migration Secretariat,Partially Verified,14.77947539,36.66221696,UNKNOWN
163170,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,North Africa,14/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.58912147,32.56037851,UNKNOWN
163171,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,1.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.541731,32.51471658,UNKNOWN
163172,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,1.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.10232798,32.904158100000004,UNKNOWN
163173,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,Horn of Africa,16/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.591524663,41.87121435,UNKNOWN
163174,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,0,3.0,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,18.64524427,31.95602592,UNKNOWN
163175,Vehicle_Accident,Horn of Africa,0,3.0,North Africa,17/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09917523,32.90269898,UNKNOWN
163176,Excessive_physical_abuse,Horn of Africa,0,1.0,Horn of Africa,19/02/2017,Regional Mixed Migration Secretariat,Partially Verified,9.516009947,45.54511701,UNKNOWN
163177,Presumed drowning,South America,0,2.0,U.S./Mexico Border,12/03/2017,El manana,Partially Verified,26.10225929,-98.30138872,Peru (1)
163177,Presumed drowning,South America,0,2.0,U.S./Mexico Border,12/03/2017,El manana,Partially Verified,26.10225929,-98.30138872,Unknown (1)
163546,Vehicle_Accident,Horn of Africa,0,4.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.09059761,35.27672093,UNKNOWN
163547,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,0,6.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,21.9092717,29.79207985,UNKNOWN
163548,Shot_or_Stabbed,Horn of Africa,0,1.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.16954566,36.47997954,UNKNOWN
163549,Vehicle_Accident,Horn of Africa,0,2.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.12107092,35.47557321,UNKNOWN
163550,Starvation Dehydration Vehicle_Accident,Horn of Africa,0,10.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,25.30916881,20.66859148,UNKNOWN
163551,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,1.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.57230172,32.52467294,UNKNOWN
163552,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,0,7.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.1718829,33.33278568,UNKNOWN
163553,Other,Horn of Africa,0,9.0,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-19.81668676,34.84103062,UNKNOWN
163554,Vehicle_Accident,Horn of Africa,0,3.0,Sub-Saharan Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,-10.7,37.783333,UNKNOWN
163555,Shot_or_Stabbed,Horn of Africa,0,1.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.70539079,33.98676166,UNKNOWN
163556,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,0,2.0,North Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.70434915,33.98245424,UNKNOWN
163557,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,0,1.0,Horn of Africa,27/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.802221300000003,38.55509086,UNKNOWN
163558,Other,Horn of Africa,0,5.0,North Africa,30/01/2017,Regional Mixed Migration Secretariat,Partially Verified,15.44221396,36.41460856,UNKNOWN
163559,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,0,3.0,North Africa,01/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.07420364,33.11643073,UNKNOWN
163560,Sickness_and_lack_of_access_to_medicines,Horn of Africa,0,6.0,Horn of Africa,12/02/2017,Regional Mixed Migration Secretariat,Partially Verified,15.09108273,42.24269606,UNKNOWN
163561,Vehicle_Accident,Horn of Africa,0,7.0,North Africa,13/02/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09741861,32.90759133,UNKNOWN
163946,Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,0,2.0,North Africa,18/02/2017,Regional Mixed Migration Secretariat,Partially Verified,21.07558299,31.69143989,UNKNOWN
163947,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,0,7.0,North Africa,22/02/2017,Regional Mixed Migration Secretariat,Partially Verified,32.89150139,13.22005406,UNKNOWN
164346,Hit by train,Central America & Mexico,0,1.0,Central America incl. Mexico,14/03/2017,Puente Libre,Partially Verified,16.2880672,-94.20162890000002,Honduras
164746,Shot by Apache helicopter,Horn of Africa,0,42.0,Horn of Africa,15/03/2017,"IOM Yemen, UNHCR",Verified,20.82792359,38.11833438,Somalia
164747,Shot,Horn of Africa,0,2.0,Horn of Africa,18/03/2017,UNHCR,Verified,13.56456056,47.80761408,Somalia
164747,Shot,Horn of Africa,0,2.0,Horn of Africa,18/03/2017,UNHCR,Verified,13.56456056,47.80761408,Ethiopia
165146,Beaten to death on train,Central America & Mexico,0,1.0,Central America incl. Mexico,16/03/2017,Vanguardia,Partially Verified,25.42578624,-101.0160635,Honduras
165546,UNKNOWN,UNKNOWN,0,1.0,Mediterranean,19/03/2017,UNHCR,Verified,34.45870175,15.32954928,UNKNOWN
165547,Likely drowning,UNKNOWN,0,11.0,Mediterranean,19/03/2017,UNHCR,Verified,32.81586893,12.3848918,UNKNOWN
165548,Fuel burns,UNKNOWN,0,10.0,Mediterranean,19/03/2017,IOM Libya,Verified,33.14797474,12.92750921,UNKNOWN
165549,Likely drowning,UNKNOWN,8.0,,Mediterranean,17/03/2017,IOM Italy,Verified,34.16152825,14.27940836,UNKNOWN
165550,Electrocution on railway,UNKNOWN,0,1.0,Europe,20/03/2017,AFP,Partially Verified,43.78550264,7.5280787039999995,UNKNOWN
165946,Likely drowning,UNKNOWN,0,3.0,Mediterranean,18/03/2017,IOM Libya,Verified,33.12339982,12.16005003,UNKNOWN
165947,Unknown (found dead on dinghy),UNKNOWN,0,1.0,Mediterranean,21/03/2017,IOM Italy,Verified,34.11627614,13.58343315,UNKNOWN
166346,Presumed drowning,UNKNOWN,66.0,2.0,Mediterranean,20/03/2017,IOM Libya,Partially Verified,32.94514143,12.420468099999999,UNKNOWN
166347,Shot,Central America & Mexico,0,1.0,Central America incl. Mexico,19/03/2017,El Heraldo,Partially Verified,17.89621642,-93.95882671,Honduras
166348,UNKNOWN,UNKNOWN,0,1.0,Mediterranean,25/03/2017,Al Jazeera,Partially Verified,35.32864863,15.00048628,UNKNOWN
166349,Drowning,Middle East/ South Asia,0,3.0,Middle East,25/03/2017,Rudaw,Partially Verified,36.95619513,44.31413258,Syria
166746,Hypothermia,Sub-Saharan Africa,0,5.0,Mediterranean,22/03/2017,IOM Italy,Partially Verified,32.93707389,12.50149227,Unspecified national of Sub-Saharan Africa
166747,Violent robbery,Central America & Mexico,0,1.0,Central America incl. Mexico,22/03/2017,El Heraldo,Partially Verified,17.92736698,-93.00381294,Honduras
166748,Presumed drowning,UNKNOWN,1.0,3.0,Mediterranean,23/03/2017,Kuwait News Agency,Partially Verified,36.39139551,-6.377717587999999,UNKNOWN
